uuid,name,date,total_capacity,free_space,used_space
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 19:02:20,36520,7697,28823
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 18:02:20,36520,8663,27857
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 17:02:20,36520,9499,27021
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 16:02:20,36520,8718,27802
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 15:02:20,36520,10690,25830
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 14:02:20,36520,14329,22191
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 13:02:20,36520,14587,21933
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 12:02:20,36520,13273,23247
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 11:02:20,36520,16529,19991
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 10:02:20,36520,13520,23000
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 09:02:20,36520,15039,21481
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 08:02:20,36520,17186,19334
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 07:02:20,36520,13994,22526
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 06:02:20,36520,16672,19848
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 05:02:20,36520,16439,20081
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 04:02:20,36520,13373,23147
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 03:02:20,36520,9809,26711
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 02:02:20,36520,13165,23355
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 01:02:20,36520,11731,24789
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 00:02:20,36520,10486,26034
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 23:02:20,36520,12646,23874
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 22:02:20,36520,13042,23478
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 21:02:20,36520,10082,26438
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 20:02:20,36520,9237,27283
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 19:02:20,36520,9478,27042
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 18:02:20,36520,8412,28108
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 17:02:20,36520,5520,31000
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 16:02:20,36520,4532,31988
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 15:02:20,36520,996,35524
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 14:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 13:02:20,36520,1026,35494
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 12:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 11:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 10:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 09:02:20,36520,957,35563
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 08:02:20,36520,2178,34342
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 07:02:20,36520,3000,33520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 06:02:20,36520,4991,31529
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 05:02:20,36520,6167,30353
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 04:02:20,36520,6235,30285
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 03:02:20,36520,7633,28887
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 02:02:20,36520,6089,30431
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 01:02:20,36520,7144,29376
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-15 00:02:20,36520,8578,27942
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-14 23:02:20,36520,5513,31007
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 22:02:20,14523,8903,5620
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 21:02:20,14523,8653,5870
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 20:02:20,14523,8795,5728
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 19:02:20,14523,10121,4402
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 18:02:20,14523,9127,5396
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 17:02:20,14523,8740,5783
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 16:02:20,14523,7558,6965
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 15:02:20,14523,8399,6124
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 14:02:20,14523,7413,7110
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 13:02:20,14523,6506,8017
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 12:02:20,14523,5662,8861
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 11:02:20,14523,6745,7778
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 10:02:20,14523,7210,7313
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 09:02:20,14523,8656,5867
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 08:02:20,14523,8130,6393
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 07:02:20,14523,7751,6772
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 06:02:20,14523,8465,6058
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 05:02:20,14523,8966,5557
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 04:02:20,14523,9841,4682
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 03:02:20,14523,8402,6121
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 02:02:20,14523,7989,6534
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 01:02:20,14523,9294,5229
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-21 00:02:20,14523,9475,5048
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 23:02:20,14523,8944,5579
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 22:02:20,14523,9123,5400
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 21:02:20,14523,9831,4692
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 20:02:20,14523,9854,4669
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 19:02:20,14523,10380,4143
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 18:02:20,14523,10000,4523
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 17:02:20,14523,11010,3513
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 16:02:20,14523,10401,4122
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 15:02:20,14523,11130,3393
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 14:02:20,14523,10759,3764
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 13:02:20,14523,10181,4342
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 12:02:20,14523,11214,3309
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 11:02:20,14523,11903,2620
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 10:02:20,14523,10514,4009
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 09:02:20,14523,9444,5079
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 08:02:20,14523,9236,5287
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 07:02:20,14523,9444,5079
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 06:02:20,14523,9404,5119
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 05:02:20,14523,9278,5245
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 04:02:20,14523,9630,4893
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 03:02:20,14523,10944,3579
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 02:02:20,14523,11613,2910
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 01:02:20,14523,12007,2516
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-20 00:02:20,14523,13039,1484
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 23:02:20,14523,12933,1590
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 22:02:20,14523,13261,1262
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 21:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 20:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 19:02:20,14523,13272,1251
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 18:02:20,14523,14477,46
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 17:02:20,14523,13158,1365
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 16:02:20,14523,12655,1868
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 15:02:20,14523,12026,2497
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 14:02:20,14523,12133,2390
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 13:02:20,14523,11801,2722
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 12:02:20,14523,11548,2975
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 11:02:20,14523,11805,2718
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 10:02:20,14523,12434,2089
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 09:02:20,14523,12088,2435
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 08:02:20,14523,12774,1749
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 07:02:20,14523,11617,2906
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 06:02:20,14523,10438,4085
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 05:02:20,14523,10725,3798
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 04:02:20,14523,9968,4555
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 03:02:20,14523,10680,3843
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 02:02:20,14523,9971,4552
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 01:02:20,14523,10093,4430
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-19 00:02:20,14523,10102,4421
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 23:02:20,14523,9782,4741
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 22:02:20,14523,10818,3705
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 21:02:20,14523,10573,3950
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 20:02:20,14523,9220,5303
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 19:02:20,14523,10269,4254
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 18:02:20,14523,10741,3782
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 17:02:20,14523,11366,3157
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 16:02:20,14523,12353,2170
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 15:02:20,14523,12930,1593
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 14:02:20,14523,13809,714
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 13:02:20,14523,13906,617
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 12:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 11:02:20,14523,13193,1330
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 10:02:20,14523,14450,73
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 09:02:20,14523,13511,1012
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 08:02:20,14523,14012,511
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 07:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 06:02:20,14523,13443,1080
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 05:02:20,14523,13160,1363
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 04:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 03:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 02:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 01:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-18 00:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 23:02:20,14523,14021,502
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 22:02:20,14523,14425,98
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 21:02:20,14523,13439,1084
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 20:02:20,14523,14297,226
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 19:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 18:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 17:02:20,14523,14339,184
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 16:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 15:02:20,14523,14035,488
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 14:02:20,14523,13212,1311
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 13:02:20,14523,13760,763
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 12:02:20,14523,14370,153
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 11:02:20,14523,13347,1176
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 10:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 09:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 08:02:20,14523,13534,989
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 07:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 06:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 05:02:20,14523,13107,1416
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 04:02:20,14523,12935,1588
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 03:02:20,14523,11786,2737
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 02:02:20,14523,12776,1747
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 01:02:20,14523,13939,584
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-17 00:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 23:02:20,14523,13362,1161
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 22:02:20,14523,13833,690
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 21:02:20,14523,12431,2092
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 20:02:20,14523,11314,3209
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 19:02:20,14523,9934,4589
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 18:02:20,14523,11032,3491
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 17:02:20,14523,11336,3187
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 16:02:20,14523,9989,4534
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 15:02:20,14523,9532,4991
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 14:02:20,14523,9116,5407
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 13:02:20,14523,8719,5804
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 12:02:20,14523,10072,4451
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 11:02:20,14523,10815,3708
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 10:02:20,14523,11952,2571
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 09:02:20,14523,11927,2596
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 08:02:20,14523,10691,3832
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 07:02:20,14523,10824,3699
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 06:02:20,14523,11517,3006
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 05:02:20,14523,12130,2393
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 04:02:20,14523,12589,1934
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 03:02:20,14523,12569,1954
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 02:02:20,14523,13675,848
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 01:02:20,14523,14009,514
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-16 00:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 23:02:20,14523,14422,101
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 22:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 21:02:20,14523,14047,476
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 20:02:20,14523,12911,1612
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 19:02:20,14523,12931,1592
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 18:02:20,14523,13834,689
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 17:02:20,14523,13553,970
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 16:02:20,14523,13964,559
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 15:02:20,14523,12827,1696
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 14:02:20,14523,11931,2592
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 13:02:20,14523,11483,3040
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 12:02:20,14523,10923,3600
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 11:02:20,14523,10119,4404
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 10:02:20,14523,10330,4193
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 09:02:20,14523,9249,5274
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 08:02:20,14523,9699,4824
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 07:02:20,14523,10613,3910
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 06:02:20,14523,11036,3487
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 05:02:20,14523,11846,2677
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 04:02:20,14523,13211,1312
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 03:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 02:02:20,14523,14506,17
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 01:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-15 00:02:20,14523,14523,0
d09cbc41-9f86-4b9e-89ed-89f19312d728,Volume_6,2023-11-14 23:02:20,14523,14470,53
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 22:02:20,88965,21583,67382
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 21:02:20,88965,23816,65149
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 20:02:20,88965,25694,63271
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 19:02:20,88965,19085,69880
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 18:02:20,88965,11844,77121
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 17:02:20,88965,5238,83727
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 16:02:20,88965,13917,75048
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 15:02:20,88965,10149,78816
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 14:02:20,88965,3746,85219
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 13:02:20,88965,4421,84544
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 12:02:20,88965,8804,80161
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 11:02:20,88965,11895,77070
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 10:02:20,88965,18648,70317
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 09:02:20,88965,25799,63166
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 08:02:20,88965,31730,57235
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 07:02:20,88965,27988,60977
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 06:02:20,88965,21089,67876
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 05:02:20,88965,14440,74525
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 04:02:20,88965,11180,77785
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 03:02:20,88965,17399,71566
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 02:02:20,88965,14920,74045
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 01:02:20,88965,19237,69728
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-21 00:02:20,88965,18336,70629
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 23:02:20,88965,15107,73858
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 22:02:20,88965,18745,70220
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 21:02:20,88965,11649,77316
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 20:02:20,88965,6513,82452
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 19:02:20,88965,13008,75957
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 18:02:20,88965,5602,83363
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 17:02:20,88965,10517,78448
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 16:02:20,88965,12260,76705
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 15:02:20,88965,16738,72227
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 14:02:20,88965,9977,78988
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 13:02:20,88965,18513,70452
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 12:02:20,88965,10564,78401
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 11:02:20,88965,14841,74124
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 10:02:20,88965,16161,72804
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 09:02:20,88965,10954,78011
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 08:02:20,88965,18726,70239
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 07:02:20,88965,18483,70482
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 06:02:20,88965,25628,63337
4088dc49-c2cd-47c7-8d88-5278c892d2e7,Volume_7,2023-11-20 05:02:20,88965,24038,64927
